Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
6,Patrick Searle ,-0.801448,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.3346448,0.008112073,0.8729645,-0.6293245
7,Hugo Minsky ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,Hugo MinskyII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,Patrick Minsky ,0.6512982,0.521021,-0.6127914,-0.8725321,0.0273422,0.527723,0.6394629,0.7598686,0.3836379,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,John Perlin ,-0.801448,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,-0.01092911,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,John KruskalII,-0.801448,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,John KruskalIII,-0.801448,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,John MinskyII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,John Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,Patrick Braitenberg ,0.6512982,0.521021,-0.6127914,-0.2321699,0.7814854,-0.2202551,0.9759184,-0.1575609,-0.128925,0.6228584,-0.9387265,0.07005084,-0.6780632,0.4032208,-0.2463397,0.003482461
7,Patrick BraitenbergIII,0.6512982,0.521021,-0.6127914,-0.2321699,0.7814854,-0.2202551,0.9759184,-0.1575609,-0.128925,0.6228584,-0.9387265,0.07005084,-0.6780632,0.4032208,-0.2463397,0.003482461
7,Patrick BraitenbergIV,0.6512982,0.521021,-0.6127914,-0.2321699,0.7814854,-0.2202551,0.9759184,-0.1575609,-0.128925,0.6228584,-0.9387265,0.07005084,-0.6780632,0.4032208,-0.2463397,0.003482461
7,John Kruskal ,-0.801448,0.9101939,-0.6127914,0.02100217,0.819877,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,0.1187539
7,Frank Braitenberg ,-0.02234703,-0.4342896,0.6421384,-0.8725321,0.0273422,0.527723,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,0.5484396,-0.7920172,0.699265,-0.4062808
7,Frank Minsky ,-0.02234703,-0.4342896,0.6421384,-0.2321699,-0.6221281,0.4748245,0.9759184,-0.1575609,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,Marvin KruskalIII,-0.02234703,-0.4342896,0.6421384,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,Marvin Kruskal ,-0.02234703,-0.4342896,0.6421384,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,Marvin KruskalII,-0.02234703,-0.4342896,0.6421384,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
7,Patrick BraitenbergII,0.6512982,0.521021,-0.6127914,-0.2321699,0.7814854,-0.2202551,0.1622589,-0.1575609,-0.128925,0.6228584,-0.9387265,0.07005084,-0.6780632,0.4032208,-0.2463397,0.003482461
7,Patrick MinskyII,-0.02234703,-0.4342896,0.6421384,-0.8725321,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
7,Patrick Kruskal ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,0.699265,-0.4062808
8,Hugo Rosenblatt ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Hugo RosenblattII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Hugo Minsky ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John MinskyIV,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John MinskyIII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John MinskyII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John MinskyVI,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Frank KruskalII,-0.801448,0.9101939,-0.6127914,-0.3934756,-0.7393265,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,0.1187539
8,Patrick Kruskal ,-0.02234703,-0.4342896,0.6421384,-0.2321699,0.5721297,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
8,John KruskalII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
8,John Kruskal ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Frank Kruskal ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
8,Frank KruskalIII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
8,John MinskyV,-0.02234703,-0.4342896,0.6421384,-0.8725321,0.7724211,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Patrick Minsky ,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
8,Marvin Braitenberg ,-0.02234703,-0.4342896,-0.9096432,-0.8725321,0.0273422,0.527723,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,0.5484396,-0.7920172,0.699265,-0.4062808
8,Valentino Kruskal ,-0.02234703,-0.4342896,0.6421384,-0.2321699,-0.6221281,-0.2202551,-0.4995617,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
8,Frank Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,-0.3888212,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,0.1879027,-0.2152717,-0.7920172,0.699265,-0.4062808
8,Frank MinskyII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,-0.3888212,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,0.1879027,-0.2152717,-0.7920172,0.699265,-0.4062808
9,Hugo Rosenblatt ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John MinskyIII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John KruskalV,-0.02234703,-0.4342896,0.6421384,-0.2321699,0.5721297,0.9307526,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,John Kruskal ,-0.02234703,-0.4342896,0.6421384,-0.2321699,0.5721297,0.9307526,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,John KruskalIV,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.7958059,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John KruskalII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John KruskalIII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
9,Patrick Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
9,Marvin KruskalII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,Marvin Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John Hayes ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,0.3283223,-0.6293245
9,Patrick KruskalII,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
9,Patrick Kruskal ,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,Hugo Braitenberg ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,0.7622854,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,Marvin Kruskal ,-0.801448,0.9101939,-0.03609908,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,Frank Kruskal ,0.7985109,0.9101939,-0.6127914,-0.2321699,-0.6221281,-0.8294252,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,Frank KruskalII,0.7985109,0.9101939,-0.6127914,-0.2321699,-0.6221281,-0.8294252,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
9,John MinskyII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,0.7622854,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
9,John Braitenberg ,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,0.7622854,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,John Rosenblatt ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.9711388,0.7598686,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
10,John Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
10,John KruskalIII,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,John KruskalII,-0.02234703,-0.4342896,0.8049693,-0.2321699,0.5721297,0.9307526,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,John Kruskal ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.7958059,0.7598686,-0.09189576,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Patrick Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Patrick RosenblattII,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Patrick RosenblattIII,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Marvin Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Marvin KruskalIII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.52435,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,Marvin Kruskal ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,Frank Kruskal ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.1575609,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,Patrick Braitenberg ,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.0807637,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.9864983,0.7561831,0.008112073,-0.08788615,-0.6293245
10,Patrick RosenblattIV,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.0807637,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
10,Hugo Braitenberg ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,-0.4569281,0.2662884,0.7622854,-0.8365542,-0.2152717,-0.7512364,-0.1219843,-0.4062808
10,Marvin KruskalII,-0.801448,0.9101939,-0.03609908,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
10,Hugo KruskalIII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Hugo KruskalII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Hugo Kruskal ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
10,Marvin Perlin ,-0.801448,0.9101939,-0.03609908,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,-0.6365811,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,John Minsky ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
11,John KruskalIII,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,John KruskalIV,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,John Kruskal ,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.7958059,0.7598686,-0.09189576,-0.5552311,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,0.03668952
11,John KruskalII,-0.801448,0.9101939,0.1710027,0.02100217,0.0273422,0.527723,0.7958059,0.7598686,-0.09189576,-0.5552311,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,0.03668952
11,Patrick RosenblattIII,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Marvin Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,0.08467901,0.9759184,-0.7382593,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Marvin Kruskal ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.3113879,0.2662884,-0.52435,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,Patrick KruskalII,0.7631409,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.3113879,0.2662884,-0.52435,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,Valentino RosenblattII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
11,Valentino Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
11,Patrick Kruskal ,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.0807637,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,Patrick RosenblattII,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.0807637,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
11,Patrick Rosenblatt ,-0.02234703,-0.4342896,0.2338098,0.02100217,0.0273422,0.0807637,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
11,Hugo KruskalII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Hugo KruskalIV,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Hugo Kruskal ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Hugo KruskalIII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
11,Marvin Perlin ,-0.7057718,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,-0.123117,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
11,Marvin PerlinII,-0.801448,0.7560716,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,-0.123117,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,John KruskalIV,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,John Kruskal ,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,John KruskalIII,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,John KruskalII,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,Marvin KruskalII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,0.6636319,0.2887608,0.2662884,-0.6064253,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,Patrick Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,0.9711388,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
12,Marvin Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.1672665,0.0273422,0.527723,-0.4805542,-0.3558146,0.2887608,0.2662884,-0.6064253,0.8636553,0.7561831,0.008112073,-0.9234106,-0.6293245
12,Patrick Kruskal ,0.7631409,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.3113879,0.2662884,-0.52435,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,Marvin Kruskal ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.3113879,0.2662884,-0.52435,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,Valentino Rosenblatt ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
12,Valentino RosenblattIII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
12,Valentino RosenblattIV,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
12,Valentino RosenblattII,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.2202551,-0.2678648,-0.5924032,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
12,Hugo Kruskal ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.7912078,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
12,John Rosenblatt ,-0.8856689,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.8000937,0.5735347,0.7561831,0.008112073,-0.08788615,-0.6293245
12,Hugo Braitenberg ,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.7150209,0.7561831,0.008112073,-0.9234106,-0.6293245
12,Hugo BraitenbergII,0.7985109,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.7150209,0.7561831,0.008112073,-0.9234106,-0.6293245
12,Valentino Minsky ,-0.801448,0.9101939,0.1710027,-0.2321699,-0.6221281,-0.7364717,0.9759184,-0.7382593,0.2887608,0.2662884,-0.6064253,0.5970187,0.7561831,0.008112073,-0.9234106,-0.6293245
12,Marvin Perlin ,-0.801448,0.7560716,0.1710027,-0.2321699,-0.6221281,-0.2202551,0.9759184,-0.7382593,0.2887608,-0.123117,-0.8000937,-0.8365542,-0.2152717,-0.7920172,-0.1219843,-0.4062808
12,Hugo KruskalII,0.5392661,0.9101939,-0.6127914,0.02100217,0.0273422,0.4786308,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.9864983,0.7561831,0.008112073,-0.9234106,-0.6293245
13,John Minsky ,-0.801448,0.9101939,0.3617783,0.02100217,0.0273422,0.527723,0.6394629,0.7598686,0.2887608,0.2662884,-0.6064253,-0.8365542,0.7561831,0.008112073,-0.08788615,-0.6293245
